SeriesID,Industry,Metric,Source,Unit,Year,Period,PeriodName,Value,Footnotes
CES6054000003,"Professional, Scientific, and Technical Services",Avg Hourly Earnings,CES,Dollars,2015,M12,December,39.04,
CES6054000003,"Professional, Scientific, and Technical Services",Avg Hourly Earnings,CES,Dollars,2016,M01,January,39.21,
CES6054000003,"Professional, Scientific, and Technical Services",Avg Hourly Earnings,CES,Dollars,2016,M02,February,39.20,
CES6054000003,"Professional, Scientific, and Technical Services",Avg Hourly Earnings,CES,Dollars,2016,M03,March,39.22,
CES6054000003,"Professional, Scientific, and Technical Services",Avg Hourly Earnings,CES,Dollars,2016,M04,April,39.33,
CES6054000003,"Professional, Scientific, and Technical Services",Avg Hourly Earnings,CES,Dollars,2016,M05,May,39.49,
CES6054000003,"Professional, Scientific, and Technical Services",Avg Hourly Earnings,CES,Dollars,2016,M06,June,39.54,
CES6054000003,"Professional, Scientific, and Technical Services",Avg Hourly Earnings,CES,Dollars,2016,M07,July,39.60,
CES6054000003,"Professional, Scientific, and Technical Services",Avg Hourly Earnings,CES,Dollars,2016,M08,August,39.56,
CES6054000003,"Professional, Scientific, and Technical Services",Avg Hourly Earnings,CES,Dollars,2016,M09,September,39.72,
CES6054000003,"Professional, Scientific, and Technical Services",Avg Hourly Earnings,CES,Dollars,2016,M10,October,39.84,
CES6054000003,"Professional, Scientific, and Technical Services",Avg Hourly Earnings,CES,Dollars,2016,M11,November,39.89,
CES6054000003,"Professional, Scientific, and Technical Services",Avg Hourly Earnings,CES,Dollars,2016,M12,December,39.99,
CES6054000003,"Professional, Scientific, and Technical Services",Avg Hourly Earnings,CES,Dollars,2017,M01,January,39.99,
CES6054000003,"Professional, Scientific, and Technical Services",Avg Hourly Earnings,CES,Dollars,2017,M02,February,40.09,
CES6054000003,"Professional, Scientific, and Technical Services",Avg Hourly Earnings,CES,Dollars,2017,M03,March,40.32,
CES6054000003,"Professional, Scientific, and Technical Services",Avg Hourly Earnings,CES,Dollars,2017,M04,April,40.29,
CES6054000003,"Professional, Scientific, and Technical Services",Avg Hourly Earnings,CES,Dollars,2017,M05,May,40.31,
CES6054000003,"Professional, Scientific, and Technical Services",Avg Hourly Earnings,CES,Dollars,2017,M06,June,40.34,
CES6054000003,"Professional, Scientific, and Technical Services",Avg Hourly Earnings,CES,Dollars,2017,M07,July,40.40,
CES6054000003,"Professional, Scientific, and Technical Services",Avg Hourly Earnings,CES,Dollars,2017,M08,August,40.45,
CES6054000003,"Professional, Scientific, and Technical Services",Avg Hourly Earnings,CES,Dollars,2017,M09,September,40.74,
CES6054000003,"Professional, Scientific, and Technical Services",Avg Hourly Earnings,CES,Dollars,2017,M10,October,40.66,
CES6054000003,"Professional, Scientific, and Technical Services",Avg Hourly Earnings,CES,Dollars,2017,M11,November,40.74,
CES6054000003,"Professional, Scientific, and Technical Services",Avg Hourly Earnings,CES,Dollars,2017,M12,December,40.85,
CES6054000003,"Professional, Scientific, and Technical Services",Avg Hourly Earnings,CES,Dollars,2018,M01,January,40.88,
CES6054000003,"Professional, Scientific, and Technical Services",Avg Hourly Earnings,CES,Dollars,2018,M02,February,40.97,
CES6054000003,"Professional, Scientific, and Technical Services",Avg Hourly Earnings,CES,Dollars,2018,M03,March,41.11,
CES6054000003,"Professional, Scientific, and Technical Services",Avg Hourly Earnings,CES,Dollars,2018,M04,April,41.19,
CES6054000003,"Professional, Scientific, and Technical Services",Avg Hourly Earnings,CES,Dollars,2018,M05,May,41.24,
CES6054000003,"Professional, Scientific, and Technical Services",Avg Hourly Earnings,CES,Dollars,2018,M06,June,41.43,
CES6054000003,"Professional, Scientific, and Technical Services",Avg Hourly Earnings,CES,Dollars,2018,M07,July,41.54,
CES6054000003,"Professional, Scientific, and Technical Services",Avg Hourly Earnings,CES,Dollars,2018,M08,August,41.69,
CES6054000003,"Professional, Scientific, and Technical Services",Avg Hourly Earnings,CES,Dollars,2018,M09,September,41.67,
CES6054000003,"Professional, Scientific, and Technical Services",Avg Hourly Earnings,CES,Dollars,2018,M10,October,41.71,
CES6054000003,"Professional, Scientific, and Technical Services",Avg Hourly Earnings,CES,Dollars,2018,M11,November,41.92,
CES6054000003,"Professional, Scientific, and Technical Services",Avg Hourly Earnings,CES,Dollars,2018,M12,December,41.88,
CES6054000003,"Professional, Scientific, and Technical Services",Avg Hourly Earnings,CES,Dollars,2019,M01,January,42.04,
CES6054000003,"Professional, Scientific, and Technical Services",Avg Hourly Earnings,CES,Dollars,2019,M02,February,42.09,
CES6054000003,"Professional, Scientific, and Technical Services",Avg Hourly Earnings,CES,Dollars,2019,M03,March,42.19,
CES6054000003,"Professional, Scientific, and Technical Services",Avg Hourly Earnings,CES,Dollars,2019,M04,April,42.21,
CES6054000003,"Professional, Scientific, and Technical Services",Avg Hourly Earnings,CES,Dollars,2019,M05,May,42.38,
CES6054000003,"Professional, Scientific, and Technical Services",Avg Hourly Earnings,CES,Dollars,2019,M06,June,42.49,
CES6054000003,"Professional, Scientific, and Technical Services",Avg Hourly Earnings,CES,Dollars,2019,M07,July,42.67,
CES6054000003,"Professional, Scientific, and Technical Services",Avg Hourly Earnings,CES,Dollars,2019,M08,August,42.82,
CES6054000003,"Professional, Scientific, and Technical Services",Avg Hourly Earnings,CES,Dollars,2019,M09,September,42.89,
CES6054000003,"Professional, Scientific, and Technical Services",Avg Hourly Earnings,CES,Dollars,2019,M10,October,42.87,
CES6054000003,"Professional, Scientific, and Technical Services",Avg Hourly Earnings,CES,Dollars,2019,M11,November,43.00,
CES6054000003,"Professional, Scientific, and Technical Services",Avg Hourly Earnings,CES,Dollars,2019,M12,December,43.09,
CES6054000003,"Professional, Scientific, and Technical Services",Avg Hourly Earnings,CES,Dollars,2020,M01,January,43.14,
CES6054000003,"Professional, Scientific, and Technical Services",Avg Hourly Earnings,CES,Dollars,2020,M02,February,43.27,
CES6054000003,"Professional, Scientific, and Technical Services",Avg Hourly Earnings,CES,Dollars,2020,M03,March,43.34,
CES6054000003,"Professional, Scientific, and Technical Services",Avg Hourly Earnings,CES,Dollars,2020,M04,April,43.61,
CES6054000003,"Professional, Scientific, and Technical Services",Avg Hourly Earnings,CES,Dollars,2020,M05,May,43.45,
CES6054000003,"Professional, Scientific, and Technical Services",Avg Hourly Earnings,CES,Dollars,2020,M06,June,43.43,
CES6054000003,"Professional, Scientific, and Technical Services",Avg Hourly Earnings,CES,Dollars,2020,M07,July,43.55,
CES6054000003,"Professional, Scientific, and Technical Services",Avg Hourly Earnings,CES,Dollars,2020,M08,August,43.79,
CES6054000003,"Professional, Scientific, and Technical Services",Avg Hourly Earnings,CES,Dollars,2020,M09,September,43.94,
CES6054000003,"Professional, Scientific, and Technical Services",Avg Hourly Earnings,CES,Dollars,2020,M10,October,44.14,
CES6054000003,"Professional, Scientific, and Technical Services",Avg Hourly Earnings,CES,Dollars,2020,M11,November,44.28,
CES6054000003,"Professional, Scientific, and Technical Services",Avg Hourly Earnings,CES,Dollars,2020,M12,December,44.43,
CES6054000003,"Professional, Scientific, and Technical Services",Avg Hourly Earnings,CES,Dollars,2021,M01,January,44.43,
CES6054000003,"Professional, Scientific, and Technical Services",Avg Hourly Earnings,CES,Dollars,2021,M02,February,44.71,
CES6054000003,"Professional, Scientific, and Technical Services",Avg Hourly Earnings,CES,Dollars,2021,M03,March,44.55,
CES6054000003,"Professional, Scientific, and Technical Services",Avg Hourly Earnings,CES,Dollars,2021,M04,April,44.78,
CES6054000003,"Professional, Scientific, and Technical Services",Avg Hourly Earnings,CES,Dollars,2021,M05,May,45.05,
CES6054000003,"Professional, Scientific, and Technical Services",Avg Hourly Earnings,CES,Dollars,2021,M06,June,45.43,
CES6054000003,"Professional, Scientific, and Technical Services",Avg Hourly Earnings,CES,Dollars,2021,M07,July,45.55,
CES6054000003,"Professional, Scientific, and Technical Services",Avg Hourly Earnings,CES,Dollars,2021,M08,August,45.61,
CES6054000003,"Professional, Scientific, and Technical Services",Avg Hourly Earnings,CES,Dollars,2021,M09,September,45.73,
CES6054000003,"Professional, Scientific, and Technical Services",Avg Hourly Earnings,CES,Dollars,2021,M10,October,46.16,
CES6054000003,"Professional, Scientific, and Technical Services",Avg Hourly Earnings,CES,Dollars,2021,M11,November,46.41,
CES6054000003,"Professional, Scientific, and Technical Services",Avg Hourly Earnings,CES,Dollars,2021,M12,December,46.73,
CES6054000003,"Professional, Scientific, and Technical Services",Avg Hourly Earnings,CES,Dollars,2022,M01,January,47.08,
CES6054000003,"Professional, Scientific, and Technical Services",Avg Hourly Earnings,CES,Dollars,2022,M02,February,47.53,
CES6054000003,"Professional, Scientific, and Technical Services",Avg Hourly Earnings,CES,Dollars,2022,M03,March,47.65,
CES6054000003,"Professional, Scientific, and Technical Services",Avg Hourly Earnings,CES,Dollars,2022,M04,April,48.00,
CES6054000003,"Professional, Scientific, and Technical Services",Avg Hourly Earnings,CES,Dollars,2022,M05,May,48.14,
CES6054000003,"Professional, Scientific, and Technical Services",Avg Hourly Earnings,CES,Dollars,2022,M06,June,48.32,
CES6054000003,"Professional, Scientific, and Technical Services",Avg Hourly Earnings,CES,Dollars,2022,M07,July,48.41,
CES6054000003,"Professional, Scientific, and Technical Services",Avg Hourly Earnings,CES,Dollars,2022,M08,August,48.66,
CES6054000003,"Professional, Scientific, and Technical Services",Avg Hourly Earnings,CES,Dollars,2022,M09,September,48.81,
CES6054000003,"Professional, Scientific, and Technical Services",Avg Hourly Earnings,CES,Dollars,2022,M10,October,48.89,
CES6054000003,"Professional, Scientific, and Technical Services",Avg Hourly Earnings,CES,Dollars,2022,M11,November,49.16,
CES6054000003,"Professional, Scientific, and Technical Services",Avg Hourly Earnings,CES,Dollars,2022,M12,December,49.16,
CES6054000003,"Professional, Scientific, and Technical Services",Avg Hourly Earnings,CES,Dollars,2023,M01,January,49.60,
CES6054000003,"Professional, Scientific, and Technical Services",Avg Hourly Earnings,CES,Dollars,2023,M02,February,49.80,
CES6054000003,"Professional, Scientific, and Technical Services",Avg Hourly Earnings,CES,Dollars,2023,M03,March,49.98,
CES6054000003,"Professional, Scientific, and Technical Services",Avg Hourly Earnings,CES,Dollars,2023,M04,April,50.15,
CES6054000003,"Professional, Scientific, and Technical Services",Avg Hourly Earnings,CES,Dollars,2023,M05,May,50.18,
CES6054000003,"Professional, Scientific, and Technical Services",Avg Hourly Earnings,CES,Dollars,2023,M06,June,50.26,
CES6054000003,"Professional, Scientific, and Technical Services",Avg Hourly Earnings,CES,Dollars,2023,M07,July,50.55,
CES6054000003,"Professional, Scientific, and Technical Services",Avg Hourly Earnings,CES,Dollars,2023,M08,August,50.46,
CES6054000003,"Professional, Scientific, and Technical Services",Avg Hourly Earnings,CES,Dollars,2023,M09,September,50.54,
CES6054000003,"Professional, Scientific, and Technical Services",Avg Hourly Earnings,CES,Dollars,2023,M10,October,50.72,
CES6054000003,"Professional, Scientific, and Technical Services",Avg Hourly Earnings,CES,Dollars,2023,M11,November,50.73,
CES6054000003,"Professional, Scientific, and Technical Services",Avg Hourly Earnings,CES,Dollars,2023,M12,December,50.84,
CES6054000003,"Professional, Scientific, and Technical Services",Avg Hourly Earnings,CES,Dollars,2024,M01,January,51.00,
CES6054000003,"Professional, Scientific, and Technical Services",Avg Hourly Earnings,CES,Dollars,2024,M02,February,51.06,
CES6054000003,"Professional, Scientific, and Technical Services",Avg Hourly Earnings,CES,Dollars,2024,M03,March,51.29,
CES6054000003,"Professional, Scientific, and Technical Services",Avg Hourly Earnings,CES,Dollars,2024,M04,April,51.41,
CES6054000003,"Professional, Scientific, and Technical Services",Avg Hourly Earnings,CES,Dollars,2024,M05,May,51.62,
CES6054000003,"Professional, Scientific, and Technical Services",Avg Hourly Earnings,CES,Dollars,2024,M06,June,51.87,
CES6054000003,"Professional, Scientific, and Technical Services",Avg Hourly Earnings,CES,Dollars,2024,M07,July,52.04,
CES6054000003,"Professional, Scientific, and Technical Services",Avg Hourly Earnings,CES,Dollars,2024,M08,August,52.21,
CES6054000003,"Professional, Scientific, and Technical Services",Avg Hourly Earnings,CES,Dollars,2024,M09,September,52.42,
CES6054000003,"Professional, Scientific, and Technical Services",Avg Hourly Earnings,CES,Dollars,2024,M10,October,52.59,
CES6054000003,"Professional, Scientific, and Technical Services",Avg Hourly Earnings,CES,Dollars,2024,M11,November,53.03,
CES6054000003,"Professional, Scientific, and Technical Services",Avg Hourly Earnings,CES,Dollars,2024,M12,December,53.34,
CES0000000001,Total Nonfarm,All Employees,CES,Thousands,2015,M01,January,140568,
CES0000000001,Total Nonfarm,All Employees,CES,Thousands,2015,M02,February,140827,
CES0000000001,Total Nonfarm,All Employees,CES,Thousands,2015,M03,March,140923,
CES0000000001,Total Nonfarm,All Employees,CES,Thousands,2015,M04,April,141196,
CES0000000001,Total Nonfarm,All Employees,CES,Thousands,2015,M05,May,141538,
CES0000000001,Total Nonfarm,All Employees,CES,Thousands,2015,M06,June,141709,
CES0000000001,Total Nonfarm,All Employees,CES,Thousands,2015,M07,July,141991,
CES0000000001,Total Nonfarm,All Employees,CES,Thousands,2015,M08,August,142125,
CES0000000001,Total Nonfarm,All Employees,CES,Thousands,2015,M09,September,142275,
CES0000000001,Total Nonfarm,All Employees,CES,Thousands,2015,M10,October,142579,
CES0000000001,Total Nonfarm,All Employees,CES,Thousands,2015,M11,November,142808,
CES0000000001,Total Nonfarm,All Employees,CES,Thousands,2015,M12,December,143077,
CES0000000001,Total Nonfarm,All Employees,CES,Thousands,2016,M01,January,143210,
CES0000000001,Total Nonfarm,All Employees,CES,Thousands,2016,M02,February,143407,
CES0000000001,Total Nonfarm,All Employees,CES,Thousands,2016,M03,March,143662,
CES0000000001,Total Nonfarm,All Employees,CES,Thousands,2016,M04,April,143855,
CES0000000001,Total Nonfarm,All Employees,CES,Thousands,2016,M05,May,143900,
CES0000000001,Total Nonfarm,All Employees,CES,Thousands,2016,M06,June,144146,
CES0000000001,Total Nonfarm,All Employees,CES,Thousands,2016,M07,July,144520,
CES0000000001,Total Nonfarm,All Employees,CES,Thousands,2016,M08,August,144662,
CES0000000001,Total Nonfarm,All Employees,CES,Thousands,2016,M09,September,144967,
CES0000000001,Total Nonfarm,All Employees,CES,Thousands,2016,M10,October,145066,
CES0000000001,Total Nonfarm,All Employees,CES,Thousands,2016,M11,November,145183,
CES0000000001,Total Nonfarm,All Employees,CES,Thousands,2016,M12,December,145408,
CES0000000001,Total Nonfarm,All Employees,CES,Thousands,2017,M01,January,145628,
CES0000000001,Total Nonfarm,All Employees,CES,Thousands,2017,M02,February,145848,
CES0000000001,Total Nonfarm,All Employees,CES,Thousands,2017,M03,March,145969,
CES0000000001,Total Nonfarm,All Employees,CES,Thousands,2017,M04,April,146174,
CES0000000001,Total Nonfarm,All Employees,CES,Thousands,2017,M05,May,146380,
CES0000000001,Total Nonfarm,All Employees,CES,Thousands,2017,M06,June,146583,
CES0000000001,Total Nonfarm,All Employees,CES,Thousands,2017,M07,July,146772,
CES0000000001,Total Nonfarm,All Employees,CES,Thousands,2017,M08,August,146919,
CES0000000001,Total Nonfarm,All Employees,CES,Thousands,2017,M09,September,147007,
CES0000000001,Total Nonfarm,All Employees,CES,Thousands,2017,M10,October,147150,
CES0000000001,Total Nonfarm,All Employees,CES,Thousands,2017,M11,November,147373,
CES0000000001,Total Nonfarm,All Employees,CES,Thousands,2017,M12,December,147523,
CES0000000001,Total Nonfarm,All Employees,CES,Thousands,2018,M01,January,147660,
CES0000000001,Total Nonfarm,All Employees,CES,Thousands,2018,M02,February,148054,
CES0000000001,Total Nonfarm,All Employees,CES,Thousands,2018,M03,March,148280,
CES0000000001,Total Nonfarm,All Employees,CES,Thousands,2018,M04,April,148422,
CES0000000001,Total Nonfarm,All Employees,CES,Thousands,2018,M05,May,148740,
CES0000000001,Total Nonfarm,All Employees,CES,Thousands,2018,M06,June,148959,
CES0000000001,Total Nonfarm,All Employees,CES,Thousands,2018,M07,July,149020,
CES0000000001,Total Nonfarm,All Employees,CES,Thousands,2018,M08,August,149279,
CES0000000001,Total Nonfarm,All Employees,CES,Thousands,2018,M09,September,149358,
CES0000000001,Total Nonfarm,All Employees,CES,Thousands,2018,M10,October,149526,
CES0000000001,Total Nonfarm,All Employees,CES,Thousands,2018,M11,November,149617,
CES0000000001,Total Nonfarm,All Employees,CES,Thousands,2018,M12,December,149809,
CES0000000001,Total Nonfarm,All Employees,CES,Thousands,2019,M01,January,150059,
CES0000000001,Total Nonfarm,All Employees,CES,Thousands,2019,M02,February,150065,
CES0000000001,Total Nonfarm,All Employees,CES,Thousands,2019,M03,March,150295,
CES0000000001,Total Nonfarm,All Employees,CES,Thousands,2019,M04,April,150593,
CES0000000001,Total Nonfarm,All Employees,CES,Thousands,2019,M05,May,150621,
CES0000000001,Total Nonfarm,All Employees,CES,Thousands,2019,M06,June,150839,
CES0000000001,Total Nonfarm,All Employees,CES,Thousands,2019,M07,July,150936,
CES0000000001,Total Nonfarm,All Employees,CES,Thousands,2019,M08,August,151171,
CES0000000001,Total Nonfarm,All Employees,CES,Thousands,2019,M09,September,151365,
CES0000000001,Total Nonfarm,All Employees,CES,Thousands,2019,M10,October,151460,
CES0000000001,Total Nonfarm,All Employees,CES,Thousands,2019,M11,November,151668,
CES0000000001,Total Nonfarm,All Employees,CES,Thousands,2019,M12,December,151795,
CES0000000001,Total Nonfarm,All Employees,CES,Thousands,2020,M01,January,152031,
CES0000000001,Total Nonfarm,All Employees,CES,Thousands,2020,M02,February,152292,
CES0000000001,Total Nonfarm,All Employees,CES,Thousands,2020,M03,March,150895,
CES0000000001,Total Nonfarm,All Employees,CES,Thousands,2020,M04,April,130424,
CES0000000001,Total Nonfarm,All Employees,CES,Thousands,2020,M05,May,133040,
CES0000000001,Total Nonfarm,All Employees,CES,Thousands,2020,M06,June,137671,
CES0000000001,Total Nonfarm,All Employees,CES,Thousands,2020,M07,July,139255,
CES0000000001,Total Nonfarm,All Employees,CES,Thousands,2020,M08,August,140819,
CES0000000001,Total Nonfarm,All Employees,CES,Thousands,2020,M09,September,141770,
CES0000000001,Total Nonfarm,All Employees,CES,Thousands,2020,M10,October,142461,
CES0000000001,Total Nonfarm,All Employees,CES,Thousands,2020,M11,November,142731,
CES0000000001,Total Nonfarm,All Employees,CES,Thousands,2020,M12,December,142548,
CES0000000001,Total Nonfarm,All Employees,CES,Thousands,2021,M01,January,142913,
CES0000000001,Total Nonfarm,All Employees,CES,Thousands,2021,M02,February,143422,
CES0000000001,Total Nonfarm,All Employees,CES,Thousands,2021,M03,March,144246,
CES0000000001,Total Nonfarm,All Employees,CES,Thousands,2021,M04,April,144611,
CES0000000001,Total Nonfarm,All Employees,CES,Thousands,2021,M05,May,145032,
CES0000000001,Total Nonfarm,All Employees,CES,Thousands,2021,M06,June,145828,
CES0000000001,Total Nonfarm,All Employees,CES,Thousands,2021,M07,July,146759,
CES0000000001,Total Nonfarm,All Employees,CES,Thousands,2021,M08,August,147246,
CES0000000001,Total Nonfarm,All Employees,CES,Thousands,2021,M09,September,147712,
CES0000000001,Total Nonfarm,All Employees,CES,Thousands,2021,M10,October,148569,
CES0000000001,Total Nonfarm,All Employees,CES,Thousands,2021,M11,November,149206,
CES0000000001,Total Nonfarm,All Employees,CES,Thousands,2021,M12,December,149781,
CES0000000001,Total Nonfarm,All Employees,CES,Thousands,2022,M01,January,150006,
CES0000000001,Total Nonfarm,All Employees,CES,Thousands,2022,M02,February,150875,
CES0000000001,Total Nonfarm,All Employees,CES,Thousands,2022,M03,March,151346,
CES0000000001,Total Nonfarm,All Employees,CES,Thousands,2022,M04,April,151651,
CES0000000001,Total Nonfarm,All Employees,CES,Thousands,2022,M05,May,151892,
CES0000000001,Total Nonfarm,All Employees,CES,Thousands,2022,M06,June,152353,
CES0000000001,Total Nonfarm,All Employees,CES,Thousands,2022,M07,July,153049,
CES0000000001,Total Nonfarm,All Employees,CES,Thousands,2022,M08,August,153286,
CES0000000001,Total Nonfarm,All Employees,CES,Thousands,2022,M09,September,153513,
CES0000000001,Total Nonfarm,All Employees,CES,Thousands,2022,M10,October,153913,
CES0000000001,Total Nonfarm,All Employees,CES,Thousands,2022,M11,November,154210,
CES0000000001,Total Nonfarm,All Employees,CES,Thousands,2022,M12,December,154336,
CES0000000001,Total Nonfarm,All Employees,CES,Thousands,2023,M01,January,154780,
CES0000000001,Total Nonfarm,All Employees,CES,Thousands,2023,M02,February,155086,
CES0000000001,Total Nonfarm,All Employees,CES,Thousands,2023,M03,March,155171,
CES0000000001,Total Nonfarm,All Employees,CES,Thousands,2023,M04,April,155387,
CES0000000001,Total Nonfarm,All Employees,CES,Thousands,2023,M05,May,155614,
CES0000000001,Total Nonfarm,All Employees,CES,Thousands,2023,M06,June,155871,
CES0000000001,Total Nonfarm,All Employees,CES,Thousands,2023,M07,July,156019,
CES0000000001,Total Nonfarm,All Employees,CES,Thousands,2023,M08,August,156176,
CES0000000001,Total Nonfarm,All Employees,CES,Thousands,2023,M09,September,156334,
CES0000000001,Total Nonfarm,All Employees,CES,Thousands,2023,M10,October,156520,
CES0000000001,Total Nonfarm,All Employees,CES,Thousands,2023,M11,November,156661,
CES0000000001,Total Nonfarm,All Employees,CES,Thousands,2023,M12,December,156930,
CES0000000001,Total Nonfarm,All Employees,CES,Thousands,2024,M01,January,157049,
CES0000000001,Total Nonfarm,All Employees,CES,Thousands,2024,M02,February,157271,
CES0000000001,Total Nonfarm,All Employees,CES,Thousands,2024,M03,March,157517,
CES0000000001,Total Nonfarm,All Employees,CES,Thousands,2024,M04,April,157635,
CES0000000001,Total Nonfarm,All Employees,CES,Thousands,2024,M05,May,157828,
CES0000000001,Total Nonfarm,All Employees,CES,Thousands,2024,M06,June,157915,
CES0000000001,Total Nonfarm,All Employees,CES,Thousands,2024,M07,July,158003,
CES0000000001,Total Nonfarm,All Employees,CES,Thousands,2024,M08,August,158074,
CES0000000001,Total Nonfarm,All Employees,CES,Thousands,2024,M09,September,158314,
CES0000000001,Total Nonfarm,All Employees,CES,Thousands,2024,M10,October,158358,
CES0000000001,Total Nonfarm,All Employees,CES,Thousands,2024,M11,November,158619,
CES0000000001,Total Nonfarm,All Employees,CES,Thousands,2024,M12,December,158942,
JTS000000000000000HIL,Total Nonfarm,Hires,JOLTS,Level,2015,M01,January,5061,
JTS000000000000000HIL,Total Nonfarm,Hires,JOLTS,Level,2015,M02,February,5127,
JTS000000000000000HIL,Total Nonfarm,Hires,JOLTS,Level,2015,M03,March,5126,
JTS000000000000000HIL,Total Nonfarm,Hires,JOLTS,Level,2015,M04,April,5196,
JTS000000000000000HIL,Total Nonfarm,Hires,JOLTS,Level,2015,M05,May,5142,
JTS000000000000000HIL,Total Nonfarm,Hires,JOLTS,Level,2015,M06,June,5125,
JTS000000000000000HIL,Total Nonfarm,Hires,JOLTS,Level,2015,M07,July,5150,
JTS000000000000000HIL,Total Nonfarm,Hires,JOLTS,Level,2015,M08,August,5163,
JTS000000000000000HIL,Total Nonfarm,Hires,JOLTS,Level,2015,M09,September,5287,
JTS000000000000000HIL,Total Nonfarm,Hires,JOLTS,Level,2015,M10,October,5338,
JTS000000000000000HIL,Total Nonfarm,Hires,JOLTS,Level,2015,M11,November,5358,
JTS000000000000000HIL,Total Nonfarm,Hires,JOLTS,Level,2015,M12,December,5540,
JTS000000000000000HIL,Total Nonfarm,Hires,JOLTS,Level,2016,M01,January,5220,
JTS000000000000000HIL,Total Nonfarm,Hires,JOLTS,Level,2016,M02,February,5470,
JTS000000000000000HIL,Total Nonfarm,Hires,JOLTS,Level,2016,M03,March,5359,
JTS000000000000000HIL,Total Nonfarm,Hires,JOLTS,Level,2016,M04,April,5294,
JTS000000000000000HIL,Total Nonfarm,Hires,JOLTS,Level,2016,M05,May,5197,
JTS000000000000000HIL,Total Nonfarm,Hires,JOLTS,Level,2016,M06,June,5281,
JTS000000000000000HIL,Total Nonfarm,Hires,JOLTS,Level,2016,M07,July,5426,
JTS000000000000000HIL,Total Nonfarm,Hires,JOLTS,Level,2016,M08,August,5327,
JTS000000000000000HIL,Total Nonfarm,Hires,JOLTS,Level,2016,M09,September,5306,
JTS000000000000000HIL,Total Nonfarm,Hires,JOLTS,Level,2016,M10,October,5210,
JTS000000000000000HIL,Total Nonfarm,Hires,JOLTS,Level,2016,M11,November,5308,
JTS000000000000000HIL,Total Nonfarm,Hires,JOLTS,Level,2016,M12,December,5343,
JTS000000000000000HIL,Total Nonfarm,Hires,JOLTS,Level,2017,M01,January,5499,
JTS000000000000000HIL,Total Nonfarm,Hires,JOLTS,Level,2017,M02,February,5350,
JTS000000000000000HIL,Total Nonfarm,Hires,JOLTS,Level,2017,M03,March,5395,
JTS000000000000000HIL,Total Nonfarm,Hires,JOLTS,Level,2017,M04,April,5272,
JTS000000000000000HIL,Total Nonfarm,Hires,JOLTS,Level,2017,M05,May,5477,
JTS000000000000000HIL,Total Nonfarm,Hires,JOLTS,Level,2017,M06,June,5635,
JTS000000000000000HIL,Total Nonfarm,Hires,JOLTS,Level,2017,M07,July,5497,
JTS000000000000000HIL,Total Nonfarm,Hires,JOLTS,Level,2017,M08,August,5519,
JTS000000000000000HIL,Total Nonfarm,Hires,JOLTS,Level,2017,M09,September,5450,
JTS000000000000000HIL,Total Nonfarm,Hires,JOLTS,Level,2017,M10,October,5581,
JTS000000000000000HIL,Total Nonfarm,Hires,JOLTS,Level,2017,M11,November,5494,
JTS000000000000000HIL,Total Nonfarm,Hires,JOLTS,Level,2017,M12,December,5421,
JTS000000000000000HIL,Total Nonfarm,Hires,JOLTS,Level,2018,M01,January,5512,
JTS000000000000000HIL,Total Nonfarm,Hires,JOLTS,Level,2018,M02,February,5624,
JTS000000000000000HIL,Total Nonfarm,Hires,JOLTS,Level,2018,M03,March,5623,
JTS000000000000000HIL,Total Nonfarm,Hires,JOLTS,Level,2018,M04,April,5590,
JTS000000000000000HIL,Total Nonfarm,Hires,JOLTS,Level,2018,M05,May,5859,
JTS000000000000000HIL,Total Nonfarm,Hires,JOLTS,Level,2018,M06,June,5760,
JTS000000000000000HIL,Total Nonfarm,Hires,JOLTS,Level,2018,M07,July,5649,
JTS000000000000000HIL,Total Nonfarm,Hires,JOLTS,Level,2018,M08,August,5815,
JTS000000000000000HIL,Total Nonfarm,Hires,JOLTS,Level,2018,M09,September,5625,
JTS000000000000000HIL,Total Nonfarm,Hires,JOLTS,Level,2018,M10,October,5907,
JTS000000000000000HIL,Total Nonfarm,Hires,JOLTS,Level,2018,M11,November,5826,
JTS000000000000000HIL,Total Nonfarm,Hires,JOLTS,Level,2018,M12,December,5768,
JTS000000000000000HIL,Total Nonfarm,Hires,JOLTS,Level,2019,M01,January,5786,
JTS000000000000000HIL,Total Nonfarm,Hires,JOLTS,Level,2019,M02,February,5704,
JTS000000000000000HIL,Total Nonfarm,Hires,JOLTS,Level,2019,M03,March,5689,
JTS000000000000000HIL,Total Nonfarm,Hires,JOLTS,Level,2019,M04,April,6016,
JTS000000000000000HIL,Total Nonfarm,Hires,JOLTS,Level,2019,M05,May,5686,
JTS000000000000000HIL,Total Nonfarm,Hires,JOLTS,Level,2019,M06,June,5801,
JTS000000000000000HIL,Total Nonfarm,Hires,JOLTS,Level,2019,M07,July,5871,
JTS000000000000000HIL,Total Nonfarm,Hires,JOLTS,Level,2019,M08,August,5900,
JTS000000000000000HIL,Total Nonfarm,Hires,JOLTS,Level,2019,M09,September,5963,
JTS000000000000000HIL,Total Nonfarm,Hires,JOLTS,Level,2019,M10,October,5781,
JTS000000000000000HIL,Total Nonfarm,Hires,JOLTS,Level,2019,M11,November,5847,
JTS000000000000000HIL,Total Nonfarm,Hires,JOLTS,Level,2019,M12,December,5951,
JTS000000000000000HIL,Total Nonfarm,Hires,JOLTS,Level,2020,M01,January,5981,
